EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG_C,,/MILLE,,/MILLE,/MILLE,,/MILLE,UMOL/KG,,KBQ/CUM,,KBQ/CUM,BQ/CUM,,BQ/CUM,MBQ/CUM,,MBQ/CUM,DEG C,KG/CUM
49NZ20030909,   P06,105,1,1,12013,2,20030917,1335,-32.4963,-133.3373,4248,3000.1,2,1.6692,2,1.66919,2,34.6742,2,34.6745,2,159.45,2,2999.9,2,165.09,2,165.12,2,122.21,2,0.39,34.59,4,0.13,0,2,0.01,2.42,2,0.02,-999,9,-999,9,-999,9,2301.8,2,2391.4,2,7.6024,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.4487,27.7525
49NZ20030909,   P06,104,1,0,-999,9,20030917,1954,-32.4978,-132.6652,4347,-999,9,-999,9,-999,9,-999,9,35.0883,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,1.19,2,0.09,3,2,0.3,-999,-999
49NZ20030909,   P06,104,1,36,12048,2,20030917,1954,-32.4978,-132.6652,4347,10.5,2,16.5997,2,16.6005,2,35.084,2,35.084,2,233.56,2,9.2,2,242.17,2,242.17,2,0.91,2,0.12,-0.03,2,0.03,0.01,2,0.01,0.17,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.598,25.6737
49NZ20030909,   P06,104,1,35,12047,2,20030917,1954,-32.4978,-132.6652,4347,52.5,2,16.5767,2,16.57581,2,35.0805,2,35.0811,2,233.09,2,51.9,2,242.59,2,242.21,2,0.57,2,0.12,-0.05,2,0.03,0,2,0.01,0.16,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.5682,25.678
49NZ20030909,   P06,104,1,34,12046,2,20030917,1954,-32.4978,-132.6652,4347,98.6,2,15.7879,2,15.78891,2,34.9809,2,34.981,2,232.66,2,101.5,2,243.01,2,241.96,2,0.56,2,0.12,0.05,2,0.03,0.03,2,0.01,0.21,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.7725,25.7847
49NZ20030909,   P06,104,1,33,12045,2,20030917,1954,-32.4978,-132.6652,4347,150.4,2,14.467,2,14.47847,2,34.9781,2,34.9913,4,213.46,2,155.8,2,221.59,2,220.72,2,0.89,2,0.12,3.76,2,0.04,0.02,2,0.01,0.44,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,14.4448,26.0757
49NZ20030909,   P06,104,1,32,12044,2,20030917,1954,-32.4978,-132.6652,4347,200.3,2,13.1037,2,13.10551,2,34.8516,2,34.8529,2,207.92,2,207.4,2,214.87,2,215.3,2,1.35,2,0.12,7.31,2,0.05,0.01,2,0.01,0.65,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.076,26.2626
49NZ20030909,   P06,104,1,31,12043,2,20030917,1954,-32.4978,-132.6652,4347,251.1,2,11.5045,2,11.50722,2,34.6945,2,34.6946,2,209.46,2,260,2,216.01,2,216.49,2,1.87,2,0.12,10.94,2,0.06,0.01,2,0.01,0.88,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.4727,26.451
49NZ20030909,   P06,104,1,30,12042,2,20030917,1954,-32.4978,-132.6652,4347,299.1,2,9.9564,2,9.94357,2,34.5664,2,34.5714,2,212.41,2,306.9,2,218.46,2,218.92,2,2.79,2,0.13,14.57,2,0.07,0.01,2,0.01,1.08,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9.9218,26.6266
49NZ20030909,   P06,104,1,29,12041,2,20030917,1954,-32.4978,-132.6652,4347,400.4,2,7.9095,2,7.90963,2,34.4165,2,34.4157,2,222.69,2,400.4,2,229.5,2,229.75,2,5.05,2,0.13,19.9,2,0.09,0,2,0.01,1.4,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.8691,26.835
49NZ20030909,   P06,104,1,28,12040,2,20030917,1954,-32.4978,-132.6652,4347,498.6,2,7.073,2,7.06991,2,34.3802,2,34.3806,2,234.19,2,497.7,2,243.51,2,241.88,2,6.2,2,0.13,21.38,2,0.09,0.01,2,0.01,1.49,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.0255,26.927
49NZ20030909,   P06,104,1,27,12039,2,20030917,1954,-32.4978,-132.6652,4347,603.5,2,6.6053,2,6.60575,2,34.3565,2,34.3566,2,237.3,2,602.2,2,245.2,2,245.29,2,7.63,2,0.14,22.59,2,0.1,0,2,0.01,1.56,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.5495,26.9728
49NZ20030909,   P06,104,1,26,12038,2,20030917,1954,-32.4978,-132.6652,4347,701.5,2,6.1383,2,6.13796,2,34.3249,2,34.3248,2,234.22,2,700,2,241.95,2,242.34,2,9.53,2,0.14,24.07,2,0.1,0.01,2,0.01,1.66,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.0755,27.0096
49NZ20030909,   P06,104,1,25,12037,2,20030917,1954,-32.4978,-132.6652,4347,799.2,2,5.6323,2,5.63157,2,34.3029,2,34.3029,2,225.86,2,799,2,234.31,2,233.84,2,13.06,2,0.15,25.96,2,0.11,0.01,2,0.01,1.79,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.5633,27.056
49NZ20030909,   P06,104,1,24,12036,2,20030917,1954,-32.4978,-132.6652,4347,898.9,2,5.0365,2,5.03654,2,34.2985,2,34.2983,2,211.41,2,899.5,2,220.13,2,218.99,2,19.87,2,0.16,28.38,2,0.11,0.01,2,0.01,1.97,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.9623,27.1234
49NZ20030909,   P06,104,1,23,12035,2,20030917,1954,-32.4978,-132.6652,4347,1001.3,2,4.5044,2,4.5013,2,34.3156,2,34.3153,2,196.78,2,1000.1,2,203.97,2,204.14,2,28.25,2,0.18,30.59,2,0.12,0.01,2,0.01,2.1,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.4251,27.1968
49NZ20030909,   P06,104,1,22,12034,2,20030917,1954,-32.4978,-132.6652,4347,1201.7,2,3.5113,2,3.50948,2,34.4004,2,34.4006,2,172.26,2,1200.3,2,178.99,2,178.75,2,50.43,2,0.23,33.77,2,0.13,0.01,2,0.01,2.33,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.4233,27.3667
49NZ20030909,   P06,104,1,21,12033,2,20030917,1954,-32.4978,-132.6652,4347,1398.5,2,2.929,2,2.92861,2,34.4873,2,34.4874,2,162.72,2,1398,2,168.93,2,168.76,2,68.04,2,0.27,34.68,2,0.13,0.01,2,0.01,2.4,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.8305,27.4911
49NZ20030909,   P06,104,1,20,12032,2,20030917,1954,-32.4978,-132.6652,4347,1601.3,2,2.5596,2,2.55925,2,34.5607,2,34.5607,2,156,2,1599.2,2,161.4,2,161.83,2,84.67,2,0.31,34.97,2,0.13,0,2,0.01,2.42,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.4487,27.583
49NZ20030909,   P06,104,1,19,12031,2,20030917,1954,-32.4978,-132.6652,4347,1802.1,2,2.3097,2,2.3095,2,34.6055,2,34.6063,2,151.83,2,1802.1,2,157.7,2,157.34,2,98.43,2,0.34,35.2,2,0.13,0.01,2,0.01,2.44,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.1854,27.6407
49NZ20030909,   P06,104,1,18,12030,2,20030917,1954,-32.4978,-132.6652,4347,2000.3,2,2.1162,2,2.11633,2,34.6319,2,34.6314,2,149.87,2,1999.5,2,155.57,2,155.66,2,108.25,2,0.36,35.36,2,0.13,0.01,2,0.01,2.46,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.978,27.6785
49NZ20030909,   P06,104,1,17,12029,2,20030917,1954,-32.4978,-132.6652,4347,2199.9,2,1.9746,2,1.97386,2,34.6471,2,34.647,2,150.41,2,2200.1,2,155.98,2,155.95,2,114.23,2,0.37,35.42,2,0.13,0.01,2,0.01,2.47,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.8215,27.7029
49NZ20030909,   P06,104,1,16,12028,2,20030917,1954,-32.4978,-132.6652,4347,2400.5,2,1.8633,2,1.86353,2,34.6572,2,34.6569,2,151.7,2,2400.6,2,157.56,2,157.25,2,118.53,2,0.38,35.34,2,0.13,0,2,0.01,2.45,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.6945,27.7207
49NZ20030909,   P06,104,1,15,12027,2,20030917,1954,-32.4978,-132.6652,4347,2599.3,2,1.7796,2,1.77924,2,34.6644,2,34.6644,2,154.14,2,2599.3,2,159.82,2,159.95,2,120.3,2,0.38,35.17,2,0.13,0.01,2,0.01,2.45,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.5944,27.7339
49NZ20030909,   P06,104,1,14,12026,2,20030917,1954,-32.4978,-132.6652,4347,2802.3,2,1.7171,2,1.71717,2,34.6702,2,34.6702,2,156.61,2,2802.3,2,162.34,2,162.34,2,121.66,2,0.39,34.95,2,0.13,0.01,2,0.01,2.43,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.5144,27.7445
49NZ20030909,   P06,104,1,13,12025,2,20030917,1954,-32.4978,-132.6652,4347,3000.3,2,1.6654,2,1.66527,2,34.6751,2,34.6752,2,159.68,2,3000.4,2,165.13,2,165.28,2,121.9,2,0.39,34.82,2,0.13,0.01,2,0.01,2.43,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.4449,27.7534
49NZ20030909,   P06,104,1,12,12024,2,20030917,1954,-32.4978,-132.6652,4347,3252.2,2,1.6155,2,1.61563,2,34.6804,2,34.6804,2,163.08,2,3252.3,2,168.71,2,168.76,2,122.02,2,0.39,34.64,2,0.13,0.01,2,0.01,2.4,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3715,27.763
49NZ20030909,   P06,104,1,11,12023,2,20030917,1954,-32.4978,-132.6652,4347,3499.1,2,1.573,2,1.57308,2,34.6851,2,34.6851,2,166.8,2,3499.3,2,172.12,2,172.01,2,121.7,2,0.39,34.4,2,0.13,0,2,0.01,2.38,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3051,27.7714
49NZ20030909,   P06,104,1,10,12022,2,20030917,1954,-32.4978,-132.6652,4347,3749.9,2,1.5225,2,1.52249,2,34.6905,2,34.6906,2,171.19,2,3750.2,2,176.06,2,176.29,2,121.14,2,0.39,34.13,2,0.13,0,2,0.01,2.36,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.2298,27.781
49NZ20030909,   P06,104,1,9,12021,2,20030917,1954,-32.4978,-132.6652,4347,4000.2,2,1.4009,2,1.40087,2,34.7006,2,34.697,3,179.88,2,4000.3,2,184.33,2,182.05,2,119.87,2,0.38,33.52,2,0.13,0,2,0.01,2.32,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.0847,27.7991
49NZ20030909,   P06,104,1,8,12020,2,20030917,1954,-32.4978,-132.6652,4347,4250,2,1.3295,2,1.32957,2,34.7061,2,34.7056,2,186.05,2,4250,2,190.39,2,190.39,2,118.16,2,0.38,33.05,2,0.13,0,2,0.01,2.28,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9879,27.81
49NZ20030909,   P06,104,1,7,12019,2,20030917,1954,-32.4978,-132.6652,4347,4405.6,2,1.3216,2,1.32171,2,34.7075,2,34.7076,2,188.37,2,4405.6,2,192.25,2,191.76,2,118,2,0.38,32.92,2,0.12,0.01,2,0.01,2.26,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,0.9628,27.8128
49NZ20030909,   P06,104,1,6,12018,9,20030917,1954,-32.4978,-132.6652,4347,1001.2,2,4.5176,2,4.51724,2,34.3152,2,-999,9,197.22,2,999.6,2,204.05,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.4382,27.1951
49NZ20030909,   P06,104,1,5,12017,9,20030917,1954,-32.4978,-132.6652,4347,1000.4,2,4.5145,2,4.51434,2,34.3154,2,-999,9,197.17,2,999,2,204.15,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.4352,27.1955
49NZ20030909,   P06,104,1,4,12016,9,20030917,1954,-32.4978,-132.6652,4347,1000.5,2,4.5133,2,4.51237,2,34.3154,2,-999,9,197.06,2,999.1,2,204.12,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.434,27.1957
49NZ20030909,   P06,104,1,3,12015,9,20030917,1954,-32.4978,-132.6652,4347,1001.1,2,4.5119,2,4.5115,2,34.3153,2,-999,9,197.01,2,999.6,2,204.04,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.4325,27.1957
49NZ20030909,   P06,104,1,2,12014,9,20030917,1954,-32.4978,-132.6652,4347,1000.7,2,4.5089,2,4.5071,2,34.3154,2,-999,9,196.79,2,999.4,2,204.08,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.4296,27.1961
49NZ20030909,   P06,104,1,1,12013,9,20030917,1954,-32.4978,-132.6652,4347,1001.2,2,4.5036,2,4.50245,2,34.3156,2,-999,9,196.78,2,1000,2,203.98,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.4243,27.1969
49NZ20030909,   P06,103,1,0,-999,9,20030918,149,-32.4977,-132.0052,4259,-999,9,-999,9,-999,9,-999,9,35.1959,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,-999
49NZ20030909,   P06,103,1,36,12048,2,20030918,149,-32.4977,-132.0052,4259,10.9,2,17.1889,2,17.19006,2,35.2132,2,35.2147,2,229.75,2,10.4,2,239.09,2,238.64,2,0.72,2,0.12,-0.05,2,0.03,0,2,0.01,0.14,2,0.02,2.513,4,1.517,2,0.172,4,2037.5,2,2315.7,2,8.0035,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,17.1871,25.6332
49NZ20030909,   P06,103,1,35,12047,3,20030918,149,-32.4977,-132.0052,4259,51,2,16.8881,2,16.89082,2,35.1337,2,35.1402,3,231.86,2,49.4,2,241.09,2,240.7,2,0.71,2,0.12,-0.06,2,0.03,0,2,0.01,0.14,2,0.02,2.618,4,1.529,2,0.184,4,2037.4,6,2311.5,2,8.0007,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,16.8797,25.6455
49NZ20030909,   P06,103,1,34,12046,2,20030918,149,-32.4977,-132.0052,4259,101.2,2,15.9931,2,15.99291,2,35.0062,2,35.0047,2,233.47,2,101,2,241.01,2,242.36,2,0.68,2,0.12,-0.06,2,0.03,0.01,2,0.01,0.17,2,0.02,2.644,4,1.498,2,0.173,4,2041.4,2,2303.5,6,7.9825,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.9771,25.7576
49NZ20030909,   P06,103,1,33,12045,2,20030918,149,-32.4977,-132.0052,4259,150.9,2,14.3316,2,14.32968,2,34.8668,2,34.8672,2,226.75,2,151.6,2,234.55,2,234.94,2,0.77,2,0.12,2.06,2,0.04,0.11,2,0.01,0.35,2,0.01,-999,9,-999,9,-999,9,2063.1,2,2295.4,2,7.9328,25,6,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,14.3095,26.0187
49NZ20030909,   P06,103,1,32,12044,2,20030918,149,-32.4977,-132.0052,4259,198.9,2,13.5384,2,13.53831,2,34.8261,2,34.8261,2,220,2,197.3,2,227.29,2,227.29,2,1.06,2,0.12,4.6,2,0.05,0.01,2,0.01,0.49,2,0.01,2.77,4,1.452,2,0.119,4,2075.5,2,2296.3,2,7.9039,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,13.5103,26.1545
49NZ20030909,   P06,103,1,31,12043,2,20030918,149,-32.4977,-132.0052,4259,248.6,2,12.4895,2,12.49084,2,34.7768,2,34.7759,2,209.76,2,246.5,2,216.76,2,216.45,2,1.66,2,0.12,8.49,2,0.06,0.01,2,0.01,0.72,2,0.01,-999,9,-999,9,-999,9,2094.1,2,2289.5,2,7.8584,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,12.4562,26.3276
49NZ20030909,   P06,103,1,30,12042,2,20030918,149,-32.4977,-132.0052,4259,301.5,2,10.5484,2,10.55607,2,34.6135,2,34.6167,2,210.03,2,297.1,2,217.77,2,216.68,2,2.64,2,0.12,13.35,2,0.07,0,2,0.01,1.02,2,0.01,2.973,4,1.367,2,0.071,4,2112.9,2,2284.3,2,7.8082,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,10.5122,26.5615
49NZ20030909,   P06,103,1,29,12041,2,20030918,149,-32.4977,-132.0052,4259,397.5,2,8.0511,2,8.04186,2,34.438,2,34.4385,2,226.1,2,393.3,2,233.04,2,232.77,2,4.62,2,0.13,19.08,2,0.09,0,2,0.01,1.36,2,0.01,3.167,4,1.6,2,0.138,4,2129.8,2,2275.2,3,7.7561,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,8.0105,26.8309
49NZ20030909,   P06,103,1,28,12040,2,20030918,149,-32.4977,-132.0052,4259,499.5,2,7.1518,2,7.1513,2,34.3908,2,34.3908,2,238.06,2,496.9,2,244.29,2,245.66,2,6.05,2,0.13,20.87,2,0.09,0,2,0.01,1.48,2,0.01,3.332,4,1.688,2,0.162,4,2134.5,2,2282.4,2,7.7504,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.1039,26.9245
49NZ20030909,   P06,103,1,27,12039,2,20030918,149,-32.4977,-132.0052,4259,599.2,2,6.6173,2,6.61536,2,34.3568,2,34.3565,2,239.2,2,597.2,2,246.93,2,247.38,2,7.69,2,0.14,22.36,2,0.1,0,2,0.01,1.57,2,0.01,2.917,4,1.42,2,0.107,4,2138.2,2,2282,2,7.7416,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.5619,26.9714
49NZ20030909,   P06,103,1,26,12038,2,20030918,149,-32.4977,-132.0052,4259,700.2,2,6.1245,2,6.12622,2,34.3264,2,34.3264,2,233.48,2,698.7,2,240.72,2,241.22,2,10.03,2,0.14,24.09,2,0.1,0,2,0.01,1.68,2,0.01,-999,9,-999,9,-999,9,2140.3,6,2280.3,2,7.728,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.0619,27.0125
49NZ20030909,   P06,103,1,25,12037,2,20030918,149,-32.4977,-132.0052,4259,799.1,2,5.6875,2,5.68779,2,34.3067,2,34.3068,2,226,2,796.5,2,232.5,2,233.93,2,13.13,2,0.15,25.77,2,0.1,0,2,0.01,1.78,2,0.01,1.574,4,0.699,2,0.037,4,2149.6,2,2282.1,2,7.7131,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.6182,27.0523
49NZ20030909,   P06,103,1,24,12036,2,20030918,149,-32.4977,-132.0052,4259,900.9,2,5.0924,2,5.0919,2,34.3032,2,34.3027,2,211.78,2,899.5,2,219.02,2,219.02,2,19.96,2,0.16,28.31,2,0.11,-0.01,2,0.01,1.96,2,0.01,-999,9,-999,9,-999,9,2164.9,2,2291.5,2,7.6822,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.0176,27.1208
49NZ20030909,   P06,103,1,23,12035,2,20030918,149,-32.4977,-132.0052,4259,1000.1,2,4.5204,2,4.51818,2,34.3187,2,34.3183,2,198.15,2,999,2,205.59,2,205.15,2,28.48,2,0.18,30.46,2,0.12,0,2,0.01,2.11,2,0.02,0.54,4,0.28,2,0.013,4,2185.3,2,2295.6,2,7.6505,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.441,27.1975
49NZ20030909,   P06,103,1,22,12034,2,20030918,149,-32.4977,-132.0052,4259,1202.3,2,3.5296,2,3.52977,2,34.3936,2,34.3927,2,176.37,2,1202.7,2,183.13,2,182.64,2,48.96,2,0.23,33.41,2,0.13,0,2,0.01,2.32,2,0.02,0.138,4,0.099,2,0.006,4,2222.7,2,2316.9,2,7.6045,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.4414,27.3596
49NZ20030909,   P06,103,1,21,12033,2,20030918,149,-32.4977,-132.0052,4259,1400,2,2.9292,2,2.92903,2,34.4858,2,34.4862,2,163.82,2,1400.8,2,170.81,2,169.49,2,67.74,2,0.27,34.52,2,0.13,0,2,0.01,2.4,2,0.02,0.046,4,0.024,2,0.001,4,2241.5,2,2334.8,2,7.5875,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.8306,27.4899
49NZ20030909,   P06,103,1,20,12032,2,20030918,149,-32.4977,-132.0052,4259,1599.7,2,2.5308,2,2.53069,2,34.5669,2,34.5668,2,155.83,2,1602.1,2,162.47,2,161.18,2,86.47,2,0.31,34.97,2,0.13,-0.01,2,0.01,2.44,2,0.02,0.023,4,0.004,2,0.002,4,2271.7,2,2353.4,2,7.5847,25,2,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.4203,27.5903
